seq0_leftend	seq0_rightend	seq1_leftend	seq1_rightend	seq2_leftend	seq2_rightend	seq3_leftend	seq3_rightend	seq4_leftend	seq4_rightend	seq5_leftend	seq5_rightend	seq6_leftend	seq6_rightend	seq7_leftend	seq7_rightend	seq8_leftend	seq8_rightend	seq9_leftend	seq9_rightend	seq10_leftend	seq10_rightend	seq11_leftend	seq11_rightend	seq12_leftend	seq12_rightend	seq13_leftend	seq13_rightend	seq14_leftend	seq14_rightend	seq15_leftend	seq15_rightend	seq16_leftend	seq16_rightend	seq17_leftend	seq17_rightend	seq18_leftend	seq18_rightend	seq19_leftend	seq19_rightend	seq20_leftend	seq20_rightend	seq21_leftend	seq21_rightend	seq22_leftend	seq22_rightend	seq23_leftend	seq23_rightend	seq24_leftend	seq24_rightend	seq25_leftend	seq25_rightend	seq26_leftend	seq26_rightend	seq27_leftend	seq27_rightend	seq28_leftend	seq28_rightend	seq29_leftend	seq29_rightend	seq30_leftend	seq30_rightend	seq31_leftend	seq31_rightend	seq32_leftend	seq32_rightend	seq33_leftend	seq33_rightend	seq34_leftend	seq34_rightend	seq35_leftend	seq35_rightend	seq36_leftend	seq36_rightend	seq37_leftend	seq37_rightend	seq38_leftend	seq38_rightend	seq39_leftend	seq39_rightend	seq40_leftend	seq40_rightend	seq41_leftend	seq41_rightend	seq42_leftend	seq42_rightend
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55289	-55289	0	0	0	0	0	0	0	0	0	0	0	0	-55570	-55570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55723	-55723
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55290	-55336	0	0	0	0	0	0	0	0	0	0	0	0	-55571	-55624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55724	-55774
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55337	-55449	0	0	0	0	0	0	0	0	0	0	0	0	-55625	-55733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55775	-55886
0	0	0	0	0	0	-57220	-57220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55450	-55450	0	0	0	0	0	0	0	0	0	0	0	0	-55734	-55734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55887	-55887
0	0	0	0	0	0	-57221	-57521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55451	-55759	0	0	0	0	0	0	0	0	0	0	0	0	-55735	-56040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55888	-56199
0	0	0	0	0	0	-57523	-57550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56042	-56069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56201	-56228
0	0	0	0	0	0	-57551	-57552	-59251	-59252	0	0	0	0	0	0	0	0	-59135	-59136	-59033	-59034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56070	-56071	0	0	0	0	0	0	0	0	-61231	-61232	0	0	0	0	0	0	0	0	0	0	-61895	-61896	-61700	-61701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56229	-56230
0	0	0	0	0	0	-57552	-57624	-59252	-59324	0	0	0	0	0	0	0	0	-59136	-59208	-59034	-59106	0	0	0	0	0	0	-55790	-55862	0	0	0	0	0	0	0	0	0	0	0	0	-56071	-56143	0	0	0	0	0	0	0	0	-61232	-61304	0	0	0	0	0	0	0	0	0	0	-61896	-61968	-61701	-61773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56230	-56302
0	0	0	0	0	0	-57652	-58043	-59352	-59743	0	0	0	0	0	0	0	0	-59236	-59627	-59134	-59525	0	0	0	0	0	0	-55890	-56281	0	0	0	0	0	0	0	0	0	0	0	0	-56171	-56562	0	0	0	0	0	0	0	0	-61332	-61723	0	0	0	0	0	0	0	0	0	0	-61996	-62387	-61801	-62192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56330	-56721
0	0	0	0	0	0	-58044	-58044	0	0	0	0	0	0	0	0	0	0	-59628	-59628	-59526	-59526	0	0	0	0	0	0	-56282	-56282	0	0	0	0	0	0	0	0	0	0	0	0	-56563	-56563	0	0	0	0	0	0	0	0	-61724	-61724	0	0	0	0	0	0	0	0	0	0	-62388	-62388	-62193	-62193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56722	-56722
0	0	0	0	0	0	-58045	-58058	0	0	0	0	0	0	0	0	0	0	-59629	-59644	-59527	-59542	0	0	0	0	0	0	-56283	-56288	0	0	0	0	0	0	0	0	0	0	0	0	-56564	-56569	0	0	0	0	0	0	0	0	-61725	-61741	0	0	0	0	0	0	0	0	0	0	-62389	-62404	-62194	-62209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56723	-56728
0	0	0	0	0	0	-58063	-58184	-59765	-59887	0	0	0	0	0	0	0	0	-59649	-59771	-59547	-59669	0	0	0	0	0	0	-56288	-56410	0	0	0	0	0	0	0	0	0	0	0	0	-56569	-56688	0	0	0	0	0	0	0	0	-61746	-61868	0	0	0	0	0	0	0	0	0	0	-62409	-62531	-62214	-62336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56728	-56850
0	0	0	0	0	0	-58211	-58750	-59899	-60390	0	0	0	0	0	0	0	0	-59783	-60274	-59681	-60172	0	0	0	0	0	0	-56410	-56943	0	0	0	0	0	0	0	0	0	0	0	0	-56688	-57221	0	0	0	0	0	0	0	0	-61880	-62371	0	0	0	0	0	0	0	0	0	0	-62543	-63040	-62348	-62845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56850	-57383
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56944	-57921	0	0	0	0	0	0	0	0	0	0	0	0	-57222	-58194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57384	-58361
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57923	-57982	0	0	0	0	0	0	0	0	0	0	0	0	-58195	-58298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58362	-58461
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57985	-59496	0	0	0	0	0	0	0	0	0	0	0	0	-58300	-59824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58461	-59983
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61019	61101	0	0	0	0	0	0	0	0	0	0	0	0	61365	61447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61982	62063
0	0	0	0	0	0	0	0	121469	121551	0	0	0	0	0	0	0	0	120899	120981	121011	121093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123802	123884	0	0	0	0	0	0	0	0	0	0	124742	124824	124572	124654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62064	62839
0	0	0	0	0	0	0	0	121552	121553	0	0	0	0	0	0	0	0	120982	120983	121094	121095	0	0	0	0	0	0	62325	62727	0	0	0	0	0	0	0	0	0	0	0	0	62675	63077	0	0	0	0	0	0	0	0	123885	123886	0	0	0	0	0	0	0	0	0	0	124825	124826	124655	124656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62840	63242
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63078	63130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63243	63295
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62781	62991	0	0	0	0	0	0	0	0	0	0	0	0	63131	63341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63296	63515
0	0	0	0	0	0	0	0	121554	121599	0	0	0	0	0	0	0	0	120984	121029	121096	121141	0	0	0	0	0	0	62992	63205	0	0	0	0	0	0	0	0	0	0	0	0	63342	63570	0	0	0	0	0	0	0	0	123887	123932	0	0	0	0	0	0	0	0	0	0	124827	124872	124657	124702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63516	63744
0	0	0	0	0	0	0	0	121668	121801	0	0	0	0	0	0	0	0	121098	121231	121210	121343	0	0	0	0	0	0	63206	63344	96546	96683	-8286	-8423	0	0	0	0	0	0	0	0	63571	63709	0	0	46865	47003	46864	47002	0	0	124001	124134	0	0	0	0	0	0	0	0	0	0	124941	125074	124771	124904	0	0	0	0	-29198	-29335	0	0	0	0	0	0	0	0	0	0	63745	63883
0	0	0	0	0	0	0	0	121802	121813	0	0	0	0	0	0	0	0	121232	121243	121344	121355	0	0	0	0	0	0	63345	63356	96684	96695	-8274	-8286	0	0	0	0	0	0	0	0	63710	63721	0	0	47004	47290	47003	47289	0	0	124135	124146	0	0	0	0	0	0	0	0	0	0	125075	125086	124905	124916	0	0	0	0	-29186	-29198	0	0	0	0	0	0	0	0	0	0	63884	63895
0	0	0	0	0	0	0	0	121814	121818	0	0	0	0	0	0	0	0	121244	121248	121356	121360	0	0	0	0	0	0	63357	63361	96696	97074	-7896	-8273	0	0	0	0	0	0	0	0	63722	63726	0	0	0	0	0	0	0	0	124147	124151	0	0	0	0	0	0	0	0	0	0	125087	125091	124917	124921	0	0	0	0	-28808	-29185	0	0	0	0	0	0	0	0	0	0	63896	63900
0	0	0	0	0	0	0	0	121820	121946	0	0	0	0	0	0	0	0	121250	121376	121362	121488	0	0	0	0	0	0	63362	63410	0	0	0	0	0	0	0	0	0	0	0	0	63727	63775	0	0	0	0	0	0	0	0	124153	124279	0	0	0	0	0	0	0	0	0	0	125093	125219	124923	125049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63901	63949
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86060	86162	86185	86287	63411	63513	0	0	0	0	0	0	0	0	0	0	0	0	63776	63878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63950	64052
0	0	0	0	0	0	0	0	121947	122062	0	0	0	0	0	0	0	0	121377	121492	121489	121604	0	0	86163	86280	86288	86405	63514	63629	0	0	0	0	0	0	0	0	0	0	0	0	63879	63994	0	0	0	0	0	0	0	0	124280	124395	0	0	0	0	0	0	0	0	0	0	125220	125335	125050	125165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64053	64168
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63630	63762	0	0	0	0	0	0	0	0	0	0	0	0	63995	64127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64169	64300
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87075	-87124	-87200	-87249	0	0	41469	41518	-61762	-61811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-77887	-77936	0	0	0	0	0	0	0	0	0	0	-64457	-64506
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87125	-87207	-87250	-87332	-64364	-64446	41386	41468	-61812	-61894	0	0	0	0	0	0	0	0	-64721	-64803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-77937	-78019	0	0	0	0	0	0	0	0	0	0	-64507	-64589
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87208	-87316	-87333	-87441	0	0	41277	41385	-61895	-62003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-78020	-78128	0	0	0	0	0	0	0	0	0	0	-64590	-64698
0	0	0	0	0	0	21679	21701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72560	72582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65517	65539
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68063	68097	0	0	0	0	0	0	0	0	0	0	0	0	68354	68388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68579	68613
0	0	0	0	27112	27212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68098	68198	0	0	0	0	0	0	0	0	0	0	0	0	68389	68489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68614	68714
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68199	68595	0	0	0	0	0	0	0	0	0	0	0	0	68490	68887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68715	69111
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68596	68715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69112	69231
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68748	68915	0	0	0	0	0	0	0	0	0	0	0	0	69040	69208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69241	69405
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69133	69256	0	0	0	0	0	0	0	0	0	0	0	0	69427	69548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69645	69768
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69549	69641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69769	69861
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102559	102748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73334	73509
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40257	-40362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-75213	-75318
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80696	-80785	22779	22872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39312	39405	0	0	0	0	0	0	0	0	0	0	-75941	-76034
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80787	-80789	22771	22778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-76036	-76042
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93577	-93585	11047	11056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80719	-80792	0	0	0	0	0	0	0	0	0	0	0	0	-78500	-78573
0	0	0	0	0	0	0	0	89690	89690	0	0	0	0	0	0	0	0	89415	89415	89488	89488	0	0	0	0	0	0	0	0	-93651	-93790	10876	11016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80793	-80865	0	0	0	0	0	0	0	0	0	0	0	0	-78574	-78646
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94111	-94199	10552	10639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80865	-80953	0	0	0	0	0	0	0	0	0	0	0	0	-78646	-78733
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94201	-94235	10515	10550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80955	-80991	0	0	0	0	0	0	0	0	0	0	0	0	-78735	-78745
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94235	-94288	10461	10514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80991	-81044	0	0	0	0	0	0	0	0	0	0	0	0	-78746	-78799
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81045	-81341	0	0	0	0	0	0	0	0	0	0	0	0	-78800	-79096
0	0	0	0	0	0	0	0	0	0	45134	45895	44919	45680	0	0	0	0	0	0	0	0	39893	40654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80104	-80154
0	0	0	0	0	0	0	0	0	0	45106	45133	44891	44918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80156	-80182
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93037	-93139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80710	-80812
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93242	-93268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80915	-80941
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93269	-93372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88046	-88149	-88023	-88126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80942	-81044
-85100	-85172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85092	-85164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82215	-82287
-85173	-85514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71745	-72089	0	0	0	0	-85165	-85506	0	0	0	0	0	0	-72122	-72466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82288	-82632
-85515	-85974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72090	-72188	0	0	0	0	-85507	-85966	0	0	0	0	0	0	-72467	-72568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82633	-83092
-85975	-86009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68271	68304	-35206	-35240	-85967	-86001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83093	-83127
-86009	-86108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68171	68270	-35240	-35339	-86001	-86100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-51749	-51848	0	0	0	0	0	0	0	0	0	0	-83127	-83226
-86110	-86364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67863	67942	-35568	-35648	-86102	-86356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-52077	-52157	0	0	0	0	0	0	0	0	0	0	-83228	-83482
90607	91014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90533	90940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87794	88200
91292	91294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87874	87876	0	0	0	0	91215	91217	0	0	0	0	0	0	88262	88264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90608	90610	0	0	0	0	0	0	0	0	0	0	82531	82533	88488	88490
91295	91313	0	0	0	0	88801	88819	93175	93193	0	0	0	0	0	0	0	0	92892	92910	92965	92983	0	0	0	0	0	0	87877	87895	0	0	0	0	91218	91236	0	0	0	0	0	0	88265	88283	0	0	0	0	0	0	0	0	95014	95032	0	0	102134	102152	95700	95718	95651	95669	95632	95650	95877	95895	95679	95697	94801	94819	90611	90629	0	0	0	0	0	0	0	0	0	0	82534	82552	88491	88509
91314	91455	0	0	0	0	88820	88962	93194	93333	0	0	0	0	0	0	0	0	92911	93050	92984	93123	0	0	0	0	0	0	87896	88037	0	0	0	0	91237	91378	32391	32533	0	0	0	0	88284	88425	0	0	0	0	0	0	0	0	95033	95172	0	0	102153	102291	95719	95857	95670	95808	95651	95789	95896	96035	95698	95837	94820	94959	90630	90771	0	0	0	0	0	0	0	0	0	0	82553	82695	88510	88651
91456	91456	0	0	0	0	88963	88965	93334	93336	0	0	0	0	0	0	0	0	93051	93053	93124	93126	0	0	0	0	0	0	88038	88038	0	0	0	0	91379	91379	32534	32536	0	0	0	0	88426	88426	0	0	0	0	0	0	0	0	95173	95175	0	0	0	0	0	0	0	0	0	0	96036	96038	95838	95840	94960	94962	90772	90772	0	0	0	0	0	0	0	0	0	0	82696	82698	88652	88652
91457	91457	0	0	0	0	88966	88966	93337	93337	0	0	0	0	0	0	0	0	93054	93054	93127	93127	0	0	0	0	0	0	88039	88039	0	0	0	0	91380	91380	32537	32537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95176	95176	0	0	0	0	0	0	0	0	0	0	96039	96039	95841	95841	94963	94963	90773	90773	0	0	0	0	0	0	0	0	0	0	82699	82699	88653	88653
91458	91458	0	0	0	0	0	0	93338	93338	0	0	0	0	0	0	0	0	93055	93055	93128	93128	0	0	0	0	0	0	88040	88040	0	0	0	0	91381	91381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95177	95177	0	0	0	0	0	0	0	0	0	0	96040	96040	95842	95842	94964	94964	90774	90774	0	0	0	0	0	0	0	0	0	0	82700	82700	88654	88654
91459	91468	0	0	0	0	0	0	93339	93358	0	0	0	0	0	0	0	0	93056	93076	93129	93151	0	0	0	0	0	0	88041	88050	0	0	0	0	91382	91391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95178	95199	0	0	102292	102301	95858	95867	95809	95818	95790	95799	96041	96056	95843	95860	94965	94981	90775	90784	0	0	0	0	0	0	0	0	0	0	82701	82710	88655	88664
91478	91491	0	0	0	0	0	0	93368	93384	0	0	0	0	0	0	0	0	93086	93102	93161	93177	0	0	0	0	0	0	88060	88073	0	0	0	0	91401	91414	0	0	0	0	0	0	88436	88449	0	0	0	0	0	0	0	0	95209	95225	0	0	102311	102336	95877	95891	95828	95842	95809	95823	96066	96082	95870	95886	94991	95005	90788	90801	0	0	0	0	0	0	0	0	0	0	82714	82724	88665	88679
